"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006814","GO:0006814","sodium ion transport","1/107","130/12100",0.68680432734757,0.728865093798366,0.561305459735462,"SGK1",1
"GO:0061572","GO:0061572","actin filament bundle organization","1/107","130/12100",0.68680432734757,0.728865093798366,0.561305459735462,"PLEK",1
"GO:0040029","GO:0040029","epigenetic regulation of gene expression","1/107","131/12100",0.689603987913469,0.731235111619128,0.563130631435661,"LMNA",1
"GO:0051100","GO:0051100","negative regulation of binding","1/107","131/12100",0.689603987913469,0.731235111619128,0.563130631435661,"CTSZ",1
"GO:0044089","GO:0044089","positive regulation of cellular component biogenesis","3/107","399/12100",0.690272591547555,0.731643608939158,0.563445218837323,"ISG15/PLEK/TNF",3
"GO:0034504","GO:0034504","protein localization to nucleus","2/107","269/12100",0.691657538319101,0.732810736126352,0.56434403381413,"LMNA/LILRB4",2
"GO:0021915","GO:0021915","neural tube development","1/107","133/12100",0.69512914341474,0.735583380449532,0.566479271747387,"ZFP36L1",1
"GO:0051260","GO:0051260","protein homooligomerization","1/107","133/12100",0.69512914341474,0.735583380449532,0.566479271747387,"SOD2",1
"GO:2000241","GO:2000241","regulation of reproductive process","1/107","133/12100",0.69512914341474,0.735583380449532,0.566479271747387,"TIMP1",1
"GO:0006575","GO:0006575","cellular modified amino acid metabolic process","1/107","134/12100",0.697855071521585,0.737863142779989,0.568234936895674,"SOD2",1
"GO:0007188","GO:0007188","adenylate cyclase-modulating G protein-coupled receptor signaling pathway","1/107","134/12100",0.697855071521585,0.737863142779989,0.568234936895674,"RGS1",1
"GO:0009411","GO:0009411","response to UV","1/107","135/12100",0.700556852179048,0.739810958006667,0.569734966641361,"TIMP1",1
"GO:0043583","GO:0043583","ear development","1/107","135/12100",0.700556852179048,0.739810958006667,0.569734966641361,"CEBPD",1
"GO:0046488","GO:0046488","phosphatidylinositol metabolic process","1/107","135/12100",0.700556852179048,0.739810958006667,0.569734966641361,"PLEK",1
"GO:0044839","GO:0044839","cell cycle G2/M phase transition","1/107","137/12100",0.705888816936747,0.744832417380744,0.57360203694901,"CALM3",1
"GO:1905475","GO:1905475","regulation of protein localization to membrane","1/107","137/12100",0.705888816936747,0.744832417380744,0.57360203694901,"TNF",1
"GO:1905114","GO:1905114","cell surface receptor signaling pathway involved in cell-cell signaling","3/107","410/12100",0.707915986309135,0.746666289481285,0.575014318084776,"NR4A2/NFKB1/C3",3
"GO:0022900","GO:0022900","electron transport chain","1/107","138/12100",0.708519419343148,0.746692710507758,0.575034665151109,"SOD2",1
"GO:0043488","GO:0043488","regulation of mRNA stability","1/107","138/12100",0.708519419343148,0.746692710507758,0.575034665151109,"ZFP36L1",1
"GO:0032535","GO:0032535","regulation of cellular component size","2/107","278/12100",0.708959517431841,0.746851682582217,0.575157090952671,"SPP1/PLEK",2
"GO:0007178","GO:0007178","transmembrane receptor protein serine/threonine kinase signaling pathway","2/107","279/12100",0.710831693280022,0.748218894725998,0.576209993125448,"ENG/ADAM17",2
"GO:0009755","GO:0009755","hormone-mediated signaling pathway","1/107","139/12100",0.711126710944074,0.748218894725998,0.576209993125448,"NR4A3",1
"GO:0090316","GO:0090316","positive regulation of intracellular protein transport","1/107","139/12100",0.711126710944074,0.748218894725998,0.576209993125448,"IL1B",1
"GO:0016571","GO:0016571","histone methylation","1/107","140/12100",0.713710896374137,0.750631989587789,0.578068338836208,"LMNA",1
"GO:0007411","GO:0007411","axon guidance","1/107","141/12100",0.716272178488516,0.752712562009503,0.579670606072792,"EGR2",1
"GO:0097485","GO:0097485","neuron projection guidance","1/107","141/12100",0.716272178488516,0.752712562009503,0.579670606072792,"EGR2",1
"GO:0006606","GO:0006606","protein import into nucleus","1/107","142/12100",0.718810758378283,0.754765912213391,0.581251909238491,"LMNA",1
"GO:0031345","GO:0031345","negative regulation of cell projection organization","1/107","142/12100",0.718810758378283,0.754765912213391,0.581251909238491,"SPP1",1
"GO:0007034","GO:0007034","vacuolar transport","1/107","146/12100",0.728742016616319,0.764261530017602,0.588564568552835,"GRN",1
"GO:0051170","GO:0051170","import into nucleus","1/107","146/12100",0.728742016616319,0.764261530017602,0.588564568552835,"LMNA",1
"GO:1902905","GO:1902905","positive regulation of supramolecular fiber organization","1/107","146/12100",0.728742016616319,0.764261530017602,0.588564568552835,"PLEK",1
"GO:0034329","GO:0034329","cell junction assembly","2/107","290/12100",0.7307748388875,0.765564090033145,0.589567681549436,"IL1B/TNF",2
"GO:0000910","GO:0000910","cytokinesis","1/107","147/12100",0.731170041061865,0.765564090033145,0.589567681549436,"CALM3",1
"GO:0031503","GO:0031503","protein-containing complex localization","1/107","147/12100",0.731170041061865,0.765564090033145,0.589567681549436,"LMNA",1
"GO:0035966","GO:0035966","response to topologically incorrect protein","1/107","147/12100",0.731170041061865,0.765564090033145,0.589567681549436,"ATF3",1
"GO:0140014","GO:0140014","mitotic nuclear division","2/107","291/12100",0.732529445828699,0.766676542006365,0.590424390660044,"IL1B/TNF",2
"GO:0043487","GO:0043487","regulation of RNA stability","1/107","148/12100",0.733576533624935,0.767461349197562,0.591028777624116,"ZFP36L1",1
"GO:0009060","GO:0009060","aerobic respiration","1/107","149/12100",0.735961683466144,0.769644822482618,0.59271028972631,"TNF",1
"GO:0031056","GO:0031056","regulation of histone modification","1/107","151/12100",0.740668703409056,0.773627262217711,0.595777201813876,"LMNA",1
"GO:0061013","GO:0061013","regulation of mRNA catabolic process","1/107","151/12100",0.740668703409056,0.773627262217711,0.595777201813876,"ZFP36L1",1
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","1/107","151/12100",0.740668703409056,0.773627262217711,0.595777201813876,"IL1B",1
"GO:0071478","GO:0071478","cellular response to radiation","1/107","152/12100",0.74299094365805,0.775739028113661,0.597403491421055,"TIMP1",1
"GO:0009100","GO:0009100","glycoprotein metabolic process","2/107","301/12100",0.749552407006837,0.782251871980864,0.602419090126729,"CTSL/PHLDA1",2
"GO:0046034","GO:0046034","ATP metabolic process","1/107","155/12100",0.749834772715972,0.782251871980864,0.602419090126729,"PKM",1
"GO:0098657","GO:0098657","import into cell","1/107","157/12100",0.75429670676437,0.786588892110502,0.605759067714436,"TNF",1
"GO:0048588","GO:0048588","developmental cell growth","1/107","158/12100",0.756498017354357,0.788565959147739,0.607281624538334,"SPP1",1
"GO:0043484","GO:0043484","regulation of RNA splicing","1/107","159/12100",0.758679788593939,0.790521071085371,0.608787273545707,"RPS26",1
"GO:0006820","GO:0006820","anion transport","2/107","307/12100",0.759318319682417,0.790867245429609,0.609053865472107,"IL1B/TNF",2
"GO:0008154","GO:0008154","actin polymerization or depolymerization","1/107","161/12100",0.762985398781622,0.794046069993611,0.611501906403821,"PLEK",1
"GO:0051495","GO:0051495","positive regulation of cytoskeleton organization","1/107","161/12100",0.762985398781622,0.794046069993611,0.611501906403821,"PLEK",1
"GO:0006644","GO:0006644","phospholipid metabolic process","2/107","311/12100",0.76564668202426,0.796173875548385,0.613140548294223,"DBI/PLEK",2
"GO:0010506","GO:0010506","regulation of autophagy","2/107","311/12100",0.76564668202426,0.796173875548385,0.613140548294223,"MCL1/ABL2",2
"GO:0042770","GO:0042770","signal transduction in response to DNA damage","1/107","163/12100",0.76721489395887,0.797483436474156,0.614149052753753,"CD44",1
"GO:0009896","GO:0009896","positive regulation of catabolic process","3/107","452/12100",0.768309074878303,0.798299408988241,0.614777440408817,"ZFP36L1/IL1B/TNF",3
"GO:0007265","GO:0007265","Ras protein signal transduction","2/107","313/12100",0.768756993466286,0.798366766119236,0.614829312731558,"RASGEF1B/ABL2",2
"GO:0017157","GO:0017157","regulation of exocytosis","1/107","164/12100",0.769301515919698,0.798366766119236,0.614829312731558,"CALM3",1
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","1/107","164/12100",0.769301515919698,0.798366766119236,0.614829312731558,"SPP1",1
"GO:0030258","GO:0030258","lipid modification","1/107","166/12100",0.773419330895184,0.802317682752658,0.617871948599523,"NR4A3",1
"GO:0043393","GO:0043393","regulation of protein binding","1/107","167/12100",0.775450848541758,0.804102044552136,0.619246101414239,"CTSZ",1
"GO:0048589","GO:0048589","developmental growth","3/107","459/12100",0.777333094845719,0.804574298665047,0.619609788486393,"SPP1/LGMN/ZFP36L1",3
"GO:0006479","GO:0006479","protein methylation","1/107","168/12100",0.777464320359912,0.804574298665047,0.619609788486393,"LMNA",1
"GO:0006839","GO:0006839","mitochondrial transport","1/107","168/12100",0.777464320359912,0.804574298665047,0.619609788486393,"UCP2",1
"GO:0008213","GO:0008213","protein alkylation","1/107","168/12100",0.777464320359912,0.804574298665047,0.619609788486393,"LMNA",1
"GO:0098656","GO:0098656","anion transmembrane transport","1/107","168/12100",0.777464320359912,0.804574298665047,0.619609788486393,"TNF",1
"GO:0046578","GO:0046578","regulation of Ras protein signal transduction","1/107","169/12100",0.779459905150516,0.805993382097971,0.620702637198038,"ABL2",1
"GO:0071897","GO:0071897","DNA biosynthetic process","1/107","169/12100",0.779459905150516,0.805993382097971,0.620702637198038,"TNF",1
"GO:0060348","GO:0060348","bone development","1/107","173/12100",0.787266501856924,0.81373983498582,0.626668249128873,"ENG",1
"GO:0032388","GO:0032388","positive regulation of intracellular transport","1/107","174/12100",0.789174985490806,0.815386079446683,0.627936036558679,"IL1B",1
"GO:0010256","GO:0010256","endomembrane system organization","3/107","470/12100",0.790936983535703,0.816879716595674,0.629086299746923,"S100A9/LMNA/STX11",3
"GO:0002285","GO:0002285","lymphocyte activation involved in immune response","1/107","176/12100",0.792941213487717,0.818622236395556,0.630428229667416,"FCGR3A",1
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process","1/107","177/12100",0.794799255265377,0.820212500837411,0.631652906389119,"PKM",1
"GO:0030705","GO:0030705","cytoskeleton-dependent intracellular transport","1/107","181/12100",0.802067683909941,0.827052220389564,0.636920234952867,"TUBA1A",1
"GO:1902115","GO:1902115","regulation of organelle assembly","1/107","181/12100",0.802067683909941,0.827052220389564,0.636920234952867,"TNF",1
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process","1/107","182/12100",0.803844574405925,0.828553569307824,0.63807643704288,"PKM",1
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process","1/107","184/12100",0.807351083067531,0.831172446762506,0.640093257749755,"PKM",1
"GO:0048562","GO:0048562","embryonic organ morphogenesis","1/107","184/12100",0.807351083067531,0.831172446762506,0.640093257749755,"ENG",1
"GO:0050821","GO:0050821","protein stabilization","1/107","184/12100",0.807351083067531,0.831172446762506,0.640093257749755,"GRN",1
"GO:0006457","GO:0006457","protein folding","1/107","187/12100",0.812494735770641,0.836134478979591,0.643914562677829,"GRN",1
"GO:0098662","GO:0098662","inorganic cation transmembrane transport","3/107","495/12100",0.81932893225457,0.842831594853108,0.64907207088651,"CCL3/CALM3/UCP2",3
"GO:0007160","GO:0007160","cell-matrix adhesion","1/107","192/12100",0.820766846612084,0.843974511331104,0.649952240981881,"CD44",1
"GO:0016055","GO:0016055","Wnt signaling pathway","2/107","352/12100",0.82264491899827,0.845568941422584,0.651180125707229,"NR4A2/NFKB1",2
"GO:0198738","GO:0198738","cell-cell signaling by wnt","2/107","353/12100",0.823867315876663,0.846488424032448,0.651888227403194,"NR4A2/NFKB1",2
"GO:0018205","GO:0018205","peptidyl-lysine modification","2/107","354/12100",0.825082228096456,0.847399488044968,0.652589845862834,"EGR2/LMNA",2
"GO:0060828","GO:0060828","regulation of canonical Wnt signaling pathway","1/107","198/12100",0.830217356857661,0.852334479286871,0.656390326296587,"NFKB1",1
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process","1/107","199/12100",0.831743717369863,0.853562113771457,0.657335738478651,"PKM",1
"GO:0006402","GO:0006402","mRNA catabolic process","1/107","203/12100",0.837714403645003,0.85934787056472,0.661791400993418,"ZFP36L1",1
"GO:1903829","GO:1903829","positive regulation of protein localization","2/107","377/12100",0.851039925262235,0.872670805014731,0.672051510731308,"IL1B/TNF",2
"GO:0045017","GO:0045017","glycerolipid biosynthetic process","1/107","213/12100",0.851738464201296,0.87269393435228,0.672069322838867,"C3",1
"GO:0110053","GO:0110053","regulation of actin filament organization","1/107","213/12100",0.851738464201296,0.87269393435228,0.672069322838867,"PLEK",1
"GO:0048608","GO:0048608","reproductive structure development","1/107","214/12100",0.853073030057312,0.87371462261324,0.672855363902487,"C3",1
"GO:0000209","GO:0000209","protein polyubiquitination","1/107","215/12100",0.854395694181817,0.874722316565206,0.673631397933742,"IFI27",1
"GO:0051656","GO:0051656","establishment of organelle localization","2/107","382/12100",0.856202813054889,0.876224995365725,0.674788624177852,"NR4A3/LMNA",2
"GO:0061458","GO:0061458","reproductive system development","1/107","217/12100",0.857005736907387,0.876699212636638,0.67515382309536,"C3",1
"GO:0009165","GO:0009165","nucleotide biosynthetic process","1/107","219/12100",0.85956942256622,0.878973563986527,0.676905321199621,"NAMPT",1
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process","1/107","220/12100",0.860834136966137,0.879918345861665,0.677632906083691,"NAMPT",1
"GO:0090150","GO:0090150","establishment of protein localization to membrane","1/107","221/12100",0.862087566877301,0.880253411614776,0.677890943185744,"CALM3",1
"GO:0000280","GO:0000280","nuclear division","2/107","388/12100",0.862184693250879,0.880253411614776,0.677890943185744,"IL1B/TNF",2
"GO:0072594","GO:0072594","establishment of protein localization to organelle","2/107","388/12100",0.862184693250879,0.880253411614776,0.677890943185744,"LMNA/CALM3",2
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process","1/107","229/12100",0.871720552470624,0.889637338529309,0.685117588357399,"IL1B",1
"GO:0016053","GO:0016053","organic acid biosynthetic process","1/107","231/12100",0.874022736653562,0.891634415661596,0.6866555551326,"IL1B",1
"GO:0072659","GO:0072659","protein localization to plasma membrane","1/107","234/12100",0.877399481557081,0.894725695647861,0.689036177210163,"TNF",1
"GO:1901361","GO:1901361","organic cyclic compound catabolic process","2/107","405/12100",0.877928399925681,0.894911618084527,0.689179357724193,"SPP1/ZFP36L1",2
"GO:0016570","GO:0016570","histone modification","2/107","407/12100",0.879668628068473,0.896331648647512,0.69027293582908,"KDM6B/LMNA",2
"GO:0009416","GO:0009416","response to light stimulus","1/107","241/12100",0.884933836057136,0.901340893372594,0.694130599527429,"TIMP1",1
"GO:0009101","GO:0009101","glycoprotein biosynthetic process","1/107","246/12100",0.890032875661331,0.906177005109446,0.697854931979185,"PHLDA1",1
"GO:0006401","GO:0006401","RNA catabolic process","1/107","247/12100",0.891025492693914,0.906830044200112,0.698357843162792,"ZFP36L1",1
"GO:0030900","GO:0030900","forebrain development","1/107","251/12100",0.894907975217529,0.910422534283554,0.701124451572275,"NR4A2",1
