"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0120254","GO:0120254","olefinic compound metabolic process","1/96","86/12100",0.497149496246073,0.595883707287409,0.526413465800188,"PTGES3",1
"GO:0031098","GO:0031098","stress-activated protein kinase signaling cascade","2/96","210/12100",0.498815945523853,0.597238231549258,0.527610074807063,"GADD45G/GADD45B",2
"GO:0055074","GO:0055074","calcium ion homeostasis","2/96","210/12100",0.498815945523853,0.597238231549258,0.527610074807063,"DDIT3/HERPUD1",2
"GO:0007283","GO:0007283","spermatogenesis","3/96","336/12100",0.500911455982983,0.598332934434364,0.52857715333719,"PAEP/HMGB2/RGS2",3
"GO:0030278","GO:0030278","regulation of ossification","1/96","87/12100",0.501167612473839,0.598332934434364,0.52857715333719,"HIF1A",1
"GO:0034219","GO:0034219","carbohydrate transmembrane transport","1/96","87/12100",0.501167612473839,0.598332934434364,0.52857715333719,"SLC2A3",1
"GO:0061014","GO:0061014","positive regulation of mRNA catabolic process","1/96","87/12100",0.501167612473839,0.598332934434364,0.52857715333719,"ZC3HAV1",1
"GO:2001251","GO:2001251","negative regulation of chromosome organization","1/96","87/12100",0.501167612473839,0.598332934434364,0.52857715333719,"HNRNPA1",1
"GO:0002703","GO:0002703","regulation of leukocyte mediated immunity","2/96","211/12100",0.501342279144375,0.598332934434364,0.52857715333719,"HLA-DRB1/HSPD1",2
"GO:0030282","GO:0030282","bone mineralization","1/96","88/12100",0.505153953038437,0.600308352943756,0.530322270532404,"HIF1A",1
"GO:0031123","GO:0031123","RNA 3'-end processing","1/96","88/12100",0.505153953038437,0.600308352943756,0.530322270532404,"RPS21",1
"GO:0031644","GO:0031644","regulation of nervous system process","1/96","88/12100",0.505153953038437,0.600308352943756,0.530322270532404,"EIF4A3",1
"GO:0032392","GO:0032392","DNA geometric change","1/96","88/12100",0.505153953038437,0.600308352943756,0.530322270532404,"HMGB2",1
"GO:0042476","GO:0042476","odontogenesis","1/96","88/12100",0.505153953038437,0.600308352943756,0.530322270532404,"ID3",1
"GO:0051897","GO:0051897","positive regulation of protein kinase B signaling","1/96","88/12100",0.505153953038437,0.600308352943756,0.530322270532404,"HSP90AA1",1
"GO:0061982","GO:0061982","meiosis I cell cycle process","1/96","88/12100",0.505153953038437,0.600308352943756,0.530322270532404,"UBB",1
"GO:1901222","GO:1901222","regulation of NIK/NF-kappaB signaling","1/96","88/12100",0.505153953038437,0.600308352943756,0.530322270532404,"RPS3",1
"GO:0060485","GO:0060485","mesenchyme development","2/96","214/12100",0.508872915081137,0.603719501181823,0.533335734979239,"HES1/HIF1A",2
"GO:0001841","GO:0001841","neural tube formation","1/96","89/12100",0.509108766600567,0.603719501181823,0.533335734979239,"HIF1A",1
"GO:0031341","GO:0031341","regulation of cell killing","1/96","89/12100",0.509108766600567,0.603719501181823,0.533335734979239,"HLA-DRB1",1
"GO:0062207","GO:0062207","regulation of pattern recognition receptor signaling pathway","1/96","89/12100",0.509108766600567,0.603719501181823,0.533335734979239,"HSPA1B",1
"GO:0042060","GO:0042060","wound healing","3/96","341/12100",0.510847993704399,0.605459543363329,0.534872916855842,"HSPB1/HIF1A/XBP1",3
"GO:0007189","GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","1/96","90/12100",0.513032299895576,0.605791586356017,0.535166249095737,"ARRDC3",1
"GO:0022612","GO:0022612","gland morphogenesis","1/96","90/12100",0.513032299895576,0.605791586356017,0.535166249095737,"XBP1",1
"GO:0046916","GO:0046916","cellular transition metal ion homeostasis","1/96","90/12100",0.513032299895576,0.605791586356017,0.535166249095737,"HIF1A",1
"GO:0048675","GO:0048675","axon extension","1/96","90/12100",0.513032299895576,0.605791586356017,0.535166249095737,"HSP90AA1",1
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol","1/96","90/12100",0.513032299895576,0.605791586356017,0.535166249095737,"DDIT3",1
"GO:0061640","GO:0061640","cytoskeleton-dependent cytokinesis","1/96","90/12100",0.513032299895576,0.605791586356017,0.535166249095737,"RHOB",1
"GO:0120034","GO:0120034","positive regulation of plasma membrane bounded cell projection assembly","1/96","90/12100",0.513032299895576,0.605791586356017,0.535166249095737,"HSP90AA1",1
"GO:0071560","GO:0071560","cellular response to transforming growth factor beta stimulus","2/96","217/12100",0.516330352856725,0.609362848866945,0.538321161124156,"HSPA5/JUN",2
"GO:0006865","GO:0006865","amino acid transport","1/96","91/12100",0.5169247977482,0.609418488398752,0.538370314001497,"RGS2",1
"GO:0051283","GO:0051283","negative regulation of sequestering of calcium ion","1/96","91/12100",0.5169247977482,0.609418488398752,0.538370314001497,"DDIT3",1
"GO:0071417","GO:0071417","cellular response to organonitrogen compound","4/96","473/12100",0.520498721766814,0.611704399986929,0.540389725888295,"HSPA5/XBP1/JUN/KLF2",4
"GO:0008015","GO:0008015","blood circulation","3/96","346/12100",0.520682826943044,0.611704399986929,0.540389725888295,"HSP90AA1/RGS2/KLF2",3
"GO:0033209","GO:0033209","tumor necrosis factor-mediated signaling pathway","1/96","92/12100",0.520786503087211,0.611704399986929,0.540389725888295,"HSPA1B",1
"GO:0042177","GO:0042177","negative regulation of protein catabolic process","1/96","92/12100",0.520786503087211,0.611704399986929,0.540389725888295,"RPL11",1
"GO:0050905","GO:0050905","neuromuscular process","1/96","92/12100",0.520786503087211,0.611704399986929,0.540389725888295,"HSP90AA1",1
"GO:0051224","GO:0051224","negative regulation of protein transport","1/96","92/12100",0.520786503087211,0.611704399986929,0.540389725888295,"BAG3",1
"GO:0051282","GO:0051282","regulation of sequestering of calcium ion","1/96","92/12100",0.520786503087211,0.611704399986929,0.540389725888295,"DDIT3",1
"GO:0006470","GO:0006470","protein dephosphorylation","2/96","221/12100",0.526158417832757,0.617362906487645,0.54538854358018,"PPP1R15A/PTP4A1",2
"GO:0090150","GO:0090150","establishment of protein localization to membrane","2/96","221/12100",0.526158417832757,0.617362906487645,0.54538854358018,"HSP90AA1/HSPA5",2
"GO:0034763","GO:0034763","negative regulation of transmembrane transport","1/96","94/12100",0.528418498546659,0.618917130821931,0.546761570914938,"RGS2",1
"GO:0035725","GO:0035725","sodium ion transmembrane transport","1/96","94/12100",0.528418498546659,0.618917130821931,0.546761570914938,"YWHAH",1
"GO:0006163","GO:0006163","purine nucleotide metabolic process","3/96","350/12100",0.528475258722244,0.618917130821931,0.546761570914938,"HSPA1B/DDIT4/HIF1A",3
"GO:0071559","GO:0071559","response to transforming growth factor beta","2/96","222/12100",0.528594693679081,0.618917130821931,0.546761570914938,"HSPA5/JUN",2
"GO:0006936","GO:0006936","muscle contraction","2/96","223/12100",0.531022625981479,0.62051596520663,0.548174007501804,"HSP90AA1/RGS2",2
"GO:0019080","GO:0019080","viral gene expression","1/96","95/12100",0.532189265174972,0.62051596520663,0.548174007501804,"JUN",1
"GO:0032204","GO:0032204","regulation of telomere maintenance","1/96","95/12100",0.532189265174972,0.62051596520663,0.548174007501804,"HNRNPA1",1
"GO:0032612","GO:0032612","interleukin-1 production","1/96","95/12100",0.532189265174972,0.62051596520663,0.548174007501804,"HSPB1",1
"GO:0032652","GO:0032652","regulation of interleukin-1 production","1/96","95/12100",0.532189265174972,0.62051596520663,0.548174007501804,"HSPB1",1
"GO:0051208","GO:0051208","sequestering of calcium ion","1/96","95/12100",0.532189265174972,0.62051596520663,0.548174007501804,"DDIT3",1
"GO:0071103","GO:0071103","DNA conformation change","1/96","95/12100",0.532189265174972,0.62051596520663,0.548174007501804,"HMGB2",1
"GO:1904950","GO:1904950","negative regulation of establishment of protein localization","1/96","95/12100",0.532189265174972,0.62051596520663,0.548174007501804,"BAG3",1
"GO:0007169","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","4/96","481/12100",0.533846711226534,0.622122776505228,0.549593491025582,"HSPB1/DDIT4/DOK2/HIF1A",4
"GO:0009314","GO:0009314","response to radiation","3/96","353/12100",0.534274545308336,0.622295717783297,0.549746270194495,"RHOB/HSPA5/HIF1A",3
"GO:0001824","GO:0001824","blastocyst development","1/96","96/12100",0.535930192333923,0.623571859105353,0.550873634423418,"RPL13",1
"GO:0050954","GO:0050954","sensory perception of mechanical stimulus","1/96","96/12100",0.535930192333923,0.623571859105353,0.550873634423418,"DDIT3",1
"GO:0001822","GO:0001822","kidney development","2/96","226/12100",0.538256144470858,0.625298087499531,0.55239861297314,"ID3/HES1",2
"GO:0044262","GO:0044262","cellular carbohydrate metabolic process","2/96","226/12100",0.538256144470858,0.625298087499531,0.55239861297314,"DDIT4/PTGES3",2
"GO:0072503","GO:0072503","cellular divalent inorganic cation homeostasis","2/96","226/12100",0.538256144470858,0.625298087499531,0.55239861297314,"DDIT3/HERPUD1",2
"GO:0022904","GO:0022904","respiratory electron transport chain","1/96","97/12100",0.539641513688133,0.626119937907146,0.553124649137833,"CYCS",1
"GO:0061351","GO:0061351","neural precursor cell proliferation","1/96","97/12100",0.539641513688133,0.626119937907146,0.553124649137833,"HIF1A",1
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway","2/96","227/12100",0.540650489715061,0.626119937907146,0.553124649137833,"HLA-DRB1/RPS3",2
"GO:0002757","GO:0002757","immune response-activating signal transduction","2/96","227/12100",0.540650489715061,0.626119937907146,0.553124649137833,"HLA-DRB1/RPS3",2
"GO:0007517","GO:0007517","muscle organ development","2/96","227/12100",0.540650489715061,0.626119937907146,0.553124649137833,"ID3/XBP1",2
"GO:0010720","GO:0010720","positive regulation of cell development","2/96","227/12100",0.540650489715061,0.626119937907146,0.553124649137833,"HES1/HIF1A",2
"GO:0048511","GO:0048511","rhythmic process","2/96","228/12100",0.543036389204176,0.628235383100409,0.554993468208194,"ID3/HSPA5",2
"GO:0045667","GO:0045667","regulation of osteoblast differentiation","1/96","98/12100",0.543323461091777,0.628235383100409,0.554993468208194,"ID3",1
"GO:2001252","GO:2001252","positive regulation of chromosome organization","1/96","98/12100",0.543323461091777,0.628235383100409,0.554993468208194,"HNRNPA1",1
"GO:0030003","GO:0030003","cellular cation homeostasis","3/96","358/12100",0.543852399024969,0.628520650040792,0.555245477714291,"HIF1A/DDIT3/HERPUD1",3
"GO:0001838","GO:0001838","embryonic epithelial tube formation","1/96","99/12100",0.546976264602458,0.630168722850323,0.556701412335336,"HIF1A",1
"GO:0009566","GO:0009566","fertilization","1/96","99/12100",0.546976264602458,0.630168722850323,0.556701412335336,"PAEP",1
"GO:0032368","GO:0032368","regulation of lipid transport","1/96","99/12100",0.546976264602458,0.630168722850323,0.556701412335336,"MIF",1
"GO:0046683","GO:0046683","response to organophosphorus","1/96","99/12100",0.546976264602458,0.630168722850323,0.556701412335336,"HSPA5",1
"GO:0051384","GO:0051384","response to glucocorticoid","1/96","99/12100",0.546976264602458,0.630168722850323,0.556701412335336,"DDIT4",1
"GO:0071901","GO:0071901","negative regulation of protein serine/threonine kinase activity","1/96","99/12100",0.546976264602458,0.630168722850323,0.556701412335336,"RGS2",1
"GO:0007423","GO:0007423","sensory organ development","3/96","360/12100",0.54765236634856,0.630621416679547,0.557101329508223,"HES1/HIF1A/JUN",3
"GO:0072001","GO:0072001","renal system development","2/96","231/12100",0.550143237699938,0.63316226891874,0.559345960158403,"ID3/HES1",2
"GO:0061041","GO:0061041","regulation of wound healing","1/96","100/12100",0.55060015249498,0.633360815912356,0.559521359837494,"XBP1",1
"GO:0044057","GO:0044057","regulation of system process","3/96","362/12100",0.551434272909378,0.633992837258227,0.56007969788747,"HSP90AA1/RGS2/EIF4A3",3
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","1/96","101/12100",0.554195351275021,0.635854223230021,0.561724076863805,"HLA-DRB1",1
"GO:0072676","GO:0072676","lymphocyte migration","1/96","101/12100",0.554195351275021,0.635854223230021,0.561724076863805,"CCL3L3",1
"GO:1903825","GO:1903825","organic acid transmembrane transport","1/96","101/12100",0.554195351275021,0.635854223230021,0.561724076863805,"RGS2",1
"GO:1905039","GO:1905039","carboxylic acid transmembrane transport","1/96","101/12100",0.554195351275021,0.635854223230021,0.561724076863805,"RGS2",1
"GO:0051276","GO:0051276","chromosome organization","4/96","495/12100",0.556768365759966,0.636992905044932,0.562730007103717,"HSP90AA1/PTGES3/HNRNPA1/HMGB2",4
"GO:0055065","GO:0055065","metal ion homeostasis","3/96","365/12100",0.55707292749423,0.636992905044932,0.562730007103717,"HIF1A/DDIT3/HERPUD1",3
"GO:0001666","GO:0001666","response to hypoxia","2/96","234/12100",0.557173476054345,0.636992905044932,0.562730007103717,"DDIT4/HIF1A",2
"GO:0043122","GO:0043122","regulation of I-kappaB kinase/NF-kappaB signaling","2/96","234/12100",0.557173476054345,0.636992905044932,0.562730007103717,"HSPB1/HLA-DRB1",2
"GO:0048813","GO:0048813","dendrite morphogenesis","1/96","102/12100",0.557762085692689,0.636992905044932,0.562730007103717,"YWHAH",1
"GO:0071621","GO:0071621","granulocyte chemotaxis","1/96","102/12100",0.557762085692689,0.636992905044932,0.562730007103717,"CCL3L3",1
"GO:0072073","GO:0072073","kidney epithelium development","1/96","102/12100",0.557762085692689,0.636992905044932,0.562730007103717,"HES1",1
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","1/96","102/12100",0.557762085692689,0.636992905044932,0.562730007103717,"DDIT3",1
"GO:1990266","GO:1990266","neutrophil migration","1/96","102/12100",0.557762085692689,0.636992905044932,0.562730007103717,"CCL3L3",1
"GO:0072521","GO:0072521","purine-containing compound metabolic process","3/96","369/12100",0.564526505115665,0.644052336013472,0.568966424507447,"HSPA1B/DDIT4/HIF1A",3
"GO:0002040","GO:0002040","sprouting angiogenesis","1/96","104/12100",0.56481105174419,0.644052336013472,0.568966424507447,"KLF2",1
"GO:0048592","GO:0048592","eye morphogenesis","1/96","104/12100",0.56481105174419,0.644052336013472,0.568966424507447,"HIF1A",1
"GO:0006873","GO:0006873","cellular ion homeostasis","3/96","371/12100",0.568225279328922,0.646368806864303,0.571012832949393,"HIF1A/DDIT3/HERPUD1",3
"GO:0002224","GO:0002224","toll-like receptor signaling pathway","1/96","105/12100",0.568293724221062,0.646368806864303,0.571012832949393,"HSPD1",1
"GO:0006612","GO:0006612","protein targeting to membrane","1/96","105/12100",0.568293724221062,0.646368806864303,0.571012832949393,"HSPA5",1
"GO:0007601","GO:0007601","visual perception","1/96","105/12100",0.568293724221062,0.646368806864303,0.571012832949393,"LUM",1
"GO:0050953","GO:0050953","sensory perception of light stimulus","1/96","105/12100",0.568293724221062,0.646368806864303,0.571012832949393,"LUM",1
"GO:0002688","GO:0002688","regulation of leukocyte chemotaxis","1/96","106/12100",0.571748814048055,0.649303727121377,0.573605589766669,"MIF",1
"GO:0006119","GO:0006119","oxidative phosphorylation","1/96","106/12100",0.571748814048055,0.649303727121377,0.573605589766669,"CYCS",1
"GO:0007224","GO:0007224","smoothened signaling pathway","1/96","106/12100",0.571748814048055,0.649303727121377,0.573605589766669,"HES1",1
"GO:0008643","GO:0008643","carbohydrate transport","1/96","107/12100",0.575176537397345,0.65253089596734,0.576456523793141,"SLC2A3",1
"GO:0014074","GO:0014074","response to purine-containing compound","1/96","107/12100",0.575176537397345,0.65253089596734,0.576456523793141,"HSPA5",1
"GO:0002718","GO:0002718","regulation of cytokine production involved in immune response","1/96","108/12100",0.578577108764798,0.654388634443476,0.578097680511832,"MIF",1
"GO:0030856","GO:0030856","regulation of epithelial cell differentiation","1/96","108/12100",0.578577108764798,0.654388634443476,0.578097680511832,"HES1",1
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","1/96","108/12100",0.578577108764798,0.654388634443476,0.578097680511832,"HLA-DRB1",1
"GO:0050868","GO:0050868","negative regulation of T cell activation","1/96","108/12100",0.578577108764798,0.654388634443476,0.578097680511832,"HLA-DRB1",1
